ApartmentId,EntityType,FinalPrice,Status,Date,CreatedAt
548,recurring,245,FINISHED,2024-04-18,2024-04-11 11:02:52.826+00
596,recurring,113,COMPLETED,2024-02-23,2024-02-22 21:15:52.939+00
335,ad-hoc,140,FINISHED,2024-04-07,2024-04-06 16:39:28.38+00
466,recurring,179,FINISHED,2024-04-25,2024-04-24 15:38:13.259+00
280,recurring,300,FINISHED,2024-03-25,2024-03-03 02:00:09.168+00
2514,recurring,165,COMPLETED,2025-11-24,2025-11-20 17:55:16.686+00
185,ad-hoc,200,COMPLETED,2023-09-10,2023-09-07 19:30:47.512+00
294,recurring,199,COMPLETED,2023-12-19,2023-12-17 13:37:54.525+00
63,recurring,209,FINISHED,2023-09-12,2023-09-11 18:53:38.027+00
8882,recurring,28,COMPLETED,2026-01-23,2026-01-14 19:57:38.597+00
496,recurring,116,FINISHED,2024-03-19,2024-03-18 16:20:30.219+00
463,ad-hoc,0,COMPLETED,2024-01-25,2024-01-24 10:47:08.751+00
334,ad-hoc,18,FINISHED,2024-02-08,2024-02-06 18:32:14.903+00
581,ad-hoc,26,FINISHED,2024-04-19,2024-04-18 16:50:48.34+00
328,recurring,174,FINISHED,2024-04-07,2024-04-06 17:00:45.954+00
466,recurring,29,FINISHED,2024-07-15,2024-06-17 02:00:11.98+00
1572,recurring,48,FINISHED,2024-08-19,2024-07-31 22:56:50.223+00
463,ad-hoc,0,COMPLETED,2024-01-18,2024-01-17 09:03:24.604+00
440,ad-hoc,52,COMPLETED,2023-12-28,2023-12-28 14:56:16.824+00
10398,recurring,176,FINISHED,2026-05-20,2026-03-22 02:00:43.453+00
8,recurring,129,COMPLETED,2023-10-01,2023-09-10 02:00:15.656+00
92,recurring,94,FINISHED,2023-10-03,2023-09-10 02:00:16.552+00
115,recurring,162,FINISHED,2023-10-04,2023-09-10 02:00:16.64+00
8882,recurring,28,COMPLETED,2026-02-20,2026-01-14 19:57:38.653+00
281,recurring,156,FINISHED,2024-01-25,2024-01-24 10:50:48.32+00
16,recurring,272,FINISHED,2026-02-25,2026-02-22 18:35:03.485+00
548,recurring,245,FINISHED,2024-03-21,2024-03-18 17:30:32.614+00
25,ad-hoc,286,FINISHED,2024-01-25,2024-01-24 10:50:54.885+00
611,ad-hoc,472,FINISHED,2024-02-06,2024-02-05 14:39:59.446+00
463,recurring,549,FINISHED,2024-01-18,2024-01-17 09:03:20.773+00
5677,recurring,159,FINISHED,2026-03-02,2026-03-02 12:22:59.5+00
281,recurring,192,FINISHED,2024-01-25,2024-01-24 10:50:41.495+00
365,recurring,423,FINISHED,2024-04-07,2024-04-06 17:02:16.053+00
492,recurring,69,FINISHED,2024-04-23,2024-04-19 08:46:47.019+00
116,recurring,319,FINISHED,2023-10-01,2023-09-10 02:00:16.95+00
440,recurring,164,COMPLETED,2023-12-19,2023-12-19 13:25:35.266+00
16,recurring,54,FINISHED,2026-01-26,2025-12-16 13:23:47.011+00
496,recurring,116,COMPLETED,2024-02-20,2024-02-06 19:39:50.026+00
486,recurring,92,FINISHED,2023-12-28,2023-12-28 14:56:38.817+00
233,ad-hoc,171,FINISHED,2023-09-04,2023-09-02 18:24:12.588+00
88,recurring,45,FINISHED,2023-09-12,2023-09-11 18:53:04.423+00
496,recurring,21,COMPLETED,2024-02-09,2024-02-06 19:39:50.016+00
7318,recurring,113,COMPLETED,2025-12-30,2025-11-02 02:00:39.978+00
308,recurring,69,FINISHED,2023-12-22,2023-12-19 14:21:21.979+00
345,recurring,560,FINISHED,2024-01-09,2023-12-25 15:31:33.735+00
788,recurring,185,FINISHED,2026-02-04,2026-02-03 23:00:37.05+00
272,recurring,355,FINISHED,2024-01-25,2024-01-24 11:35:44.821+00
353,recurring,95,FINISHED,2024-02-22,2024-02-22 21:28:15.555+00
341,recurring,69,FINISHED,2024-03-27,2024-03-03 02:00:09.783+00
445,recurring,148,FINISHED,2024-03-25,2024-03-03 02:00:13.699+00
316,ad-hoc,281,FINISHED,2023-09-14,2023-09-13 16:53:50.647+00
347,recurring,92,FINISHED,2023-12-19,2023-11-26 02:00:22.929+00
9376,ad-hoc,47,FINISHED,2026-01-14,2026-01-12 15:34:57.05+00
305,ad-hoc,22,FINISHED,2023-09-14,2023-09-12 23:08:51.178+00
284,recurring,146,FINISHED,2024-01-25,2024-01-24 15:16:19.653+00
15,recurring,64.5,FINISHED,2023-09-13,2023-09-07 17:13:47.886+00
114,recurring,100,FINISHED,2023-09-13,2023-09-13 13:58:02.709+00
17,recurring,0,FINISHED,2023-09-13,2023-08-29 17:45:26.702+00
66,recurring,85,FINISHED,2023-09-14,2023-09-13 17:04:58.755+00
25,recurring,286,FINISHED,2023-09-14,2023-09-13 16:54:03.033+00
5421,recurring,113,FINISHED,2026-02-06,2026-01-26 14:47:17.344+00
345,recurring,13,COMPLETED,2024-01-09,2023-12-25 15:31:52.144+00
347,recurring,92,FINISHED,2024-01-16,2024-01-05 17:48:14.521+00
488,recurring,36,FINISHED,2024-01-05,2023-12-28 17:03:32.068+00
431,recurring,69,FINISHED,2024-03-22,2024-03-18 19:02:11.244+00
634,recurring,108,FINISHED,2024-02-29,2024-02-29 18:41:05.876+00
434,recurring,78,COMPLETED,2024-01-05,2023-12-28 17:03:48.796+00
514,recurring,148,COMPLETED,2024-02-01,2024-01-31 17:17:01.587+00
125,recurring,127,FINISHED,2024-01-25,2024-01-24 15:17:05.396+00
7306,ad-hoc,109,COMPLETED,2026-01-14,2026-01-09 22:45:41.254+00
328,recurring,289,FINISHED,2023-12-21,2023-12-19 18:09:44.47+00
455,recurring,82,FINISHED,2023-12-21,2023-12-19 18:09:51.858+00
66,recurring,85,FINISHED,2023-10-12,2023-09-17 02:00:17.925+00
315,ad-hoc,0,FINISHED,2023-09-14,2023-09-14 08:56:15.507+00
336,recurring,75,COMPLETED,2023-10-17,2023-10-13 21:11:56.583+00
206,recurring,0,COMPLETED,2023-09-27,2023-09-20 16:34:49.29+00
71,recurring,401,FINISHED,2023-12-26,2023-12-25 15:34:24.493+00
357,recurring,549,FINISHED,2023-10-24,2023-10-23 14:18:53.371+00
9805,recurring,785,FINISHED,2026-01-29,2026-01-08 21:44:57.36+00
591,recurring,55,FINISHED,2024-02-01,2024-01-31 18:08:24.713+00
328,recurring,289,FINISHED,2024-01-25,2024-01-24 15:17:02.862+00
2553,recurring,445,FINISHED,2026-02-08,2026-02-04 15:29:39.75+00
466,recurring,29,FINISHED,2026-03-02,2026-03-02 12:24:06.6+00
347,recurring,92,FINISHED,2024-01-23,2024-01-05 17:48:27.067+00
2553,recurring,445,FINISHED,2026-03-08,2026-02-04 15:29:39.73+00
330,recurring,204,FINISHED,2024-02-07,2024-01-14 02:00:13.604+00
924,ad-hoc,208,FINISHED,2024-04-19,2024-04-19 13:55:48.904+00
6738,recurring,16,FINISHED,2026-01-14,2026-01-13 23:29:14.868+00
11,ad-hoc,156,FINISHED,2024-01-11,2024-01-10 18:34:39.759+00
130,ad-hoc,0,FINISHED,2024-01-24,2024-01-17 09:31:05.326+00
191,ad-hoc,271,FINISHED,2023-09-28,2023-09-27 15:28:57.406+00
463,ad-hoc,549,FINISHED,2023-12-29,2023-12-28 17:05:10.077+00
589,recurring,47,FINISHED,2024-02-09,2024-01-31 18:33:02.196+00
68,recurring,319,FINISHED,2024-01-24,2024-01-17 09:31:07.483+00
211,recurring,530,FINISHED,2026-03-18,2026-02-26 15:27:45.759+00
594,ad-hoc,13,FINISHED,2024-05-16,2024-05-16 15:50:29.866+00
396,recurring,211,FINISHED,2024-05-09,2024-04-14 02:00:12.536+00
664,recurring,69,FINISHED,2024-05-20,2024-05-16 19:23:59.748+00
381,recurring,24.68,FINISHED,2024-02-13,2024-02-07 09:37:46.986+00
130,recurring,127,FINISHED,2024-01-24,2024-01-17 09:31:09.561+00
191,recurring,117,COMPLETED,2024-01-25,2024-01-25 10:37:11.91+00
84,recurring,284,COMPLETED,2024-03-21,2024-03-20 14:27:49.779+00
631,recurring,407.65,COMPLETED,2024-04-07,2024-04-06 17:35:21.288+00
6838,recurring,102,FINISHED,2026-01-14,2025-12-29 03:29:47.48+00
599,recurring,316,FINISHED,2026-02-15,2026-02-04 15:33:58.682+00
71,recurring,401,FINISHED,2024-01-09,2023-12-25 15:35:52.699+00
358,recurring,85,COMPLETED,2024-02-07,2024-02-07 10:14:34.426+00
93,recurring,325,FINISHED,2023-08-14,2023-08-13 10:07:41.586+00
417,recurring,516,FINISHED,2023-12-25,2023-12-19 18:10:58.589+00
133,recurring,214,FINISHED,2023-08-28,2023-08-28 04:58:30.185+00
74,ad-hoc,0,FINISHED,2023-10-30,2023-10-30 11:39:56.231+00
599,recurring,316,FINISHED,2026-03-15,2026-02-04 15:33:58.664+00
130,ad-hoc,127,FINISHED,2024-01-17,2024-01-17 09:46:39.602+00
190,ad-hoc,0,FINISHED,2023-08-16,2023-08-14 17:32:41.586+00
2611,recurring,27,FINISHED,2026-03-02,2026-03-02 12:24:49.466+00
280,recurring,260,FINISHED,2023-09-18,2023-09-09 14:36:41.659+00
284,ad-hoc,300,FINISHED,2023-09-18,2023-09-18 05:35:11.782+00
230,recurring,133,FINISHED,2023-09-26,2023-09-18 16:47:08.458+00
92,recurring,94,COMPLETED,2023-09-07,2023-08-13 02:00:13.82+00
92,recurring,94,FINISHED,2023-09-19,2023-09-17 17:06:42.66+00
71,recurring,0,FINISHED,2023-12-26,2023-12-25 15:38:51.132+00
77,ad-hoc,0,FINISHED,2023-08-14,2023-08-13 09:02:26.201+00
164,recurring,470,FINISHED,2024-05-20,2024-05-03 04:30:43.221+00
599,recurring,316,FINISHED,2026-02-08,2026-02-04 15:33:47.593+00
599,recurring,0,FINISHED,2026-03-08,2026-02-04 15:33:47.572+00
71,recurring,0,FINISHED,2024-01-09,2023-12-25 15:38:51.139+00
776,ad-hoc,0,FINISHED,2024-03-18,2024-03-14 14:05:50.215+00
779,ad-hoc,43,FINISHED,2024-03-20,2024-03-20 16:01:27.685+00
1331,ad-hoc,0,FINISHED,2024-06-17,2024-06-16 23:08:07.732+00
294,recurring,68,COMPLETED,2023-10-24,2023-10-23 14:18:40.813+00
645,recurring,38,FINISHED,2024-08-02,2024-07-25 15:41:55.152+00
6738,recurring,16,COMPLETED,2025-11-19,2025-11-18 19:47:36.998+00
138,recurring,507,COMPLETED,2023-08-14,2023-08-13 09:18:59.876+00
21,ad-hoc,319,FINISHED,2023-12-24,2023-12-19 18:11:36.074+00
327,ad-hoc,156,FINISHED,2024-01-17,2024-01-17 10:10:11.681+00
325,ad-hoc,200,COMPLETED,2023-09-20,2023-09-18 09:29:52.609+00
66,recurring,85,FINISHED,2024-05-02,2024-04-07 02:00:06.479+00
690,recurring,406.75,FINISHED,2024-05-02,2024-04-07 02:00:07.569+00
68,recurring,319,FINISHED,2024-05-02,2024-04-07 02:00:08.064+00
516,recurring,69,FINISHED,2024-01-11,2024-01-10 18:37:33.894+00
294,recurring,199,COMPLETED,2024-02-14,2024-01-21 02:00:05.157+00
565,ad-hoc,282,FINISHED,2024-01-28,2024-01-25 13:31:30.225+00
88,recurring,520,FINISHED,2024-04-30,2024-04-07 02:00:08.079+00
443,recurring,75,FINISHED,2024-02-08,2024-02-07 10:18:32.979+00
66,recurring,85,FINISHED,2024-04-28,2024-04-07 02:00:06.489+00
66,recurring,85,FINISHED,2024-04-30,2024-04-07 02:00:06.486+00
733,ad-hoc,0,FINISHED,2024-06-17,2024-06-16 15:24:29.509+00
11168,ad-hoc,113,COMPLETED,2026-03-11,2026-03-08 05:15:31.704+00
1564,recurring,85,FINISHED,2026-03-02,2026-03-02 12:25:40.201+00
429,recurring,14,FINISHED,2026-01-14,2026-01-13 23:31:41.604+00
294,recurring,222,FINISHED,2026-02-25,2026-02-22 18:37:25.462+00
8510,recurring,113,COMPLETED,2026-01-26,2025-12-01 02:00:32.166+00
390,recurring,508,FINISHED,2023-12-26,2023-12-25 15:42:56.676+00
283,ad-hoc,0,FINISHED,2023-10-12,2023-10-12 08:03:47.44+00
84,recurring,284,FINISHED,2024-05-02,2024-04-07 02:00:08.153+00
869,ad-hoc,0,FINISHED,2024-04-11,2024-04-01 14:40:16.61+00
116,recurring,319,FINISHED,2024-04-28,2024-04-07 02:00:08.137+00
81,recurring,284,FINISHED,2024-04-28,2024-04-07 02:00:08.253+00
547,recurring,92,FINISHED,2024-02-14,2024-01-25 13:43:17.771+00
82,recurring,45,FINISHED,2024-04-30,2024-04-07 02:00:08.178+00
717,ad-hoc,106,COMPLETED,2024-03-20,2024-03-18 20:26:22.984+00
381,recurring,613,FINISHED,2024-02-13,2024-01-25 14:28:03.347+00
381,recurring,613,FINISHED,2024-01-30,2024-01-25 14:28:03.335+00
390,recurring,39,FINISHED,2023-12-26,2023-12-25 15:45:24.989+00
164,ad-hoc,0,FINISHED,2023-10-02,2023-09-30 18:45:52.111+00
255,ad-hoc,366.75,COMPLETED,2023-10-02,2023-10-01 09:11:11.193+00
255,ad-hoc,0,FINISHED,2023-10-04,2023-10-02 18:23:08.822+00
1331,ad-hoc,377,FINISHED,2024-06-17,2024-06-16 23:05:24.56+00
164,recurring,499,FINISHED,2023-10-02,2023-09-30 18:29:13.911+00
230,recurring,133,COMPLETED,2023-10-02,2023-09-10 02:00:18.135+00
7927,recurring,113,FINISHED,2026-01-26,2026-01-26 15:13:40.588+00
9476,recurring,118,FINISHED,2026-01-19,2026-01-14 21:27:16.8+00
1554,recurring,32,FINISHED,2026-03-02,2026-03-02 12:26:21.582+00
447,recurring,69,COMPLETED,2024-02-07,2024-02-07 10:20:00.547+00
133,recurring,214,FINISHED,2024-05-01,2024-04-07 02:00:08.433+00
496,ad-hoc,91,COMPLETED,2024-02-07,2024-02-07 10:19:49.542+00
381,recurring,613,FINISHED,2024-02-06,2024-01-25 14:28:03.342+00
509,recurring,92,FINISHED,2024-03-18,2024-03-13 18:22:57.107+00
103,recurring,55,FINISHED,2024-02-15,2024-01-21 02:00:03.869+00
85,recurring,419,FINISHED,2023-08-21,2023-08-13 09:05:41.588+00
345,recurring,560,FINISHED,2023-12-26,2023-12-25 15:53:17.052+00
35,ad-hoc,189,FINISHED,2023-10-09,2023-10-08 12:59:03.904+00
185,recurring,123,FINISHED,2023-08-22,2023-08-13 09:03:16.56+00
382,ad-hoc,366.75,FINISHED,2023-11-02,2023-10-31 09:34:47.38+00
310,recurring,100,FINISHED,2023-11-02,2023-10-08 02:00:21.246+00
328,ad-hoc,366.75,FINISHED,2023-10-09,2023-10-08 14:04:54.938+00
8,recurring,129,COMPLETED,2023-05-21,2023-05-15 07:47:22.358+00
284,recurring,0,FINISHED,2024-02-19,2024-02-14 12:36:27.906+00
365,recurring,423,FINISHED,2024-02-25,2024-02-07 11:06:03.24+00
724,recurring,55,COMPLETED,2024-10-31,2024-10-03 02:00:06.233+00
284,recurring,496,FINISHED,2024-06-17,2024-05-20 02:00:06.483+00
191,recurring,117,FINISHED,2024-05-09,2024-04-14 02:00:09.724+00
190,recurring,319,FINISHED,2024-05-01,2024-04-07 02:00:11.195+00
190,recurring,0,FINISHED,2024-05-01,2024-04-07 02:00:11.179+00
450,recurring,22,FINISHED,2023-12-15,2023-12-15 15:32:43.911+00
1170,recurring,531,FINISHED,2026-02-24,2026-02-22 18:39:53.35+00
449,recurring,92,FINISHED,2024-02-02,2024-01-31 20:59:32.121+00
314,recurring,50,FINISHED,2024-01-17,2024-01-17 13:07:27.584+00
365,recurring,423,FINISHED,2024-02-11,2024-02-07 11:06:03.236+00
594,recurring,75,FINISHED,2024-04-30,2024-04-07 02:00:10.359+00
19,recurring,319,FINISHED,2023-08-10,2023-07-17 13:03:19.405+00
598,recurring,104,COMPLETED,2026-03-02,2026-03-02 12:35:39.449+00
10018,ad-hoc,96,COMPLETED,2026-02-10,2026-02-10 16:42:28.085+00
345,ad-hoc,0,FINISHED,2023-12-26,2023-12-25 15:54:44.919+00
345,recurring,26.5,COMPLETED,2023-12-26,2023-12-25 15:54:52.035+00
2486,recurring,46,COMPLETED,2026-06-25,2026-06-24 22:43:55.534+00
23,recurring,319,FINISHED,2023-10-18,2023-10-17 15:53:49.819+00
1019,recurring,408,COMPLETED,2026-01-27,2026-01-26 15:18:10.399+00
328,ad-hoc,160,FINISHED,2023-10-12,2023-10-12 10:24:11.656+00
164,ad-hoc,0,FINISHED,2023-12-11,2023-12-11 14:11:37.729+00
66,ad-hoc,0,FINISHED,2023-10-12,2023-10-11 18:52:12.14+00
336,recurring,75,COMPLETED,2023-09-29,2023-09-26 20:05:03.846+00
130,ad-hoc,123,FINISHED,2023-10-15,2023-10-14 15:51:10.171+00
68,recurring,319,FINISHED,2023-10-15,2023-10-14 15:48:23.688+00
25,ad-hoc,156,FINISHED,2023-08-24,2023-08-23 10:16:34.997+00
103,ad-hoc,0,COMPLETED,2023-09-11,2023-09-10 22:38:30.014+00
164,recurring,470,FINISHED,2024-02-19,2024-02-14 12:36:42.243+00
189,ad-hoc,315,FINISHED,2024-02-28,2024-02-26 22:23:22.533+00
66,recurring,85,FINISHED,2024-03-19,2024-02-25 02:00:08.162+00
336,recurring,75,FINISHED,2024-01-19,2024-01-05 18:20:52.836+00
478,recurring,51,FINISHED,2024-02-01,2024-02-01 14:03:25.01+00
485,recurring,23,FINISHED,2024-04-10,2024-03-29 15:13:06.953+00
733,recurring,78,FINISHED,2024-03-19,2024-03-06 15:32:00.262+00
599,ad-hoc,312,FINISHED,2026-03-22,2026-03-21 19:13:32.39+00
330,recurring,204,FINISHED,2024-05-01,2024-04-07 02:00:12.338+00
283,recurring,546.875,FINISHED,2024-05-01,2024-04-07 02:00:12.142+00
283,recurring,0,FINISHED,2024-05-01,2024-04-07 02:00:12.136+00
340,recurring,245,FINISHED,2024-05-02,2024-04-07 02:00:11.942+00
537,recurring,69,COMPLETED,2024-01-22,2024-01-17 14:36:47.146+00
334,recurring,493,FINISHED,2024-02-26,2024-02-23 15:41:00.094+00
645,recurring,38,COMPLETED,2024-03-22,2024-03-20 21:23:26.34+00
217,recurring,319,FINISHED,2023-12-20,2023-12-19 20:37:13.542+00
328,recurring,120,FINISHED,2023-12-20,2023-12-19 20:37:08.451+00
8329,ad-hoc,17,COMPLETED,2026-02-13,2026-02-04 16:06:37.192+00
335,ad-hoc,486,FINISHED,2026-03-22,2026-03-21 16:29:48.417+00
720,recurring,92,FINISHED,2024-05-03,2024-04-24 13:23:48.168+00
345,recurring,560,FINISHED,2024-04-30,2024-04-07 02:00:12.44+00
347,recurring,92,FINISHED,2024-04-30,2024-04-07 02:00:12.559+00
253,recurring,209,COMPLETED,2024-02-07,2024-02-05 14:39:00.893+00
485,recurring,22,COMPLETED,2024-02-01,2024-02-01 14:03:57.089+00
334,recurring,0,FINISHED,2024-02-19,2024-02-23 15:41:15.501+00
508,ad-hoc,0,FINISHED,2024-02-28,2024-02-26 22:51:29.488+00
347,recurring,92,FINISHED,2024-03-19,2024-02-25 02:00:10.771+00
353,recurring,95,FINISHED,2024-01-26,2024-01-05 18:30:19.069+00
217,ad-hoc,0,FINISHED,2023-12-20,2023-12-19 20:37:17.806+00
191,recurring,98,FINISHED,2023-10-19,2023-10-04 15:13:58.713+00
724,recurring,55,COMPLETED,2024-10-03,2024-09-05 02:00:05.215+00
443,recurring,75,FINISHED,2024-01-25,2024-01-25 17:33:02.263+00
607,ad-hoc,0,COMPLETED,2024-02-07,2024-02-07 12:19:29.932+00
560,recurring,101,FINISHED,2026-02-13,2026-02-04 16:07:47.971+00
592,ad-hoc,36,FINISHED,2024-04-11,2024-04-11 14:55:24.065+00
66,recurring,94,FINISHED,2026-03-22,2026-01-25 02:00:14.359+00
8481,recurring,12,FINISHED,2026-02-25,2026-02-22 21:01:10.427+00
272,recurring,372,FINISHED,2024-01-11,2024-01-10 18:44:10.091+00
334,recurring,18,FINISHED,2024-02-26,2024-02-23 15:41:52.158+00
66,recurring,85,FINISHED,2024-04-04,2024-03-31 12:37:57.553+00
468,recurring,69,FINISHED,2024-03-28,2024-03-20 21:30:47.753+00
685,recurring,103,FINISHED,2024-03-29,2024-03-29 15:31:39.82+00
211,ad-hoc,209,COMPLETED,2023-09-24,2023-09-23 19:47:02.514+00
443,recurring,75,FINISHED,2023-12-28,2023-12-28 18:55:11.86+00
1100,recurring,23,COMPLETED,2026-02-11,2025-12-14 02:00:36.461+00
8481,recurring,36,FINISHED,2026-02-25,2026-02-22 21:01:24.392+00
10,recurring,319,FINISHED,2023-09-26,2023-09-24 11:38:18.824+00
207,recurring,109.3,FINISHED,2023-09-24,2023-09-09 14:16:26.296+00
7926,recurring,446,COMPLETED,2026-03-22,2026-01-25 02:00:31.264+00
191,recurring,41,FINISHED,2026-03-22,2026-01-25 02:00:15.468+00
328,ad-hoc,0,FINISHED,2024-02-14,2024-02-14 13:05:58.956+00
471,recurring,92,FINISHED,2024-02-07,2024-02-07 13:18:53.377+00
598,recurring,69,COMPLETED,2024-02-07,2024-02-07 13:19:12.899+00
1414,ad-hoc,13,FINISHED,2024-07-26,2024-07-26 13:51:25.828+00
11185,recurring,169,FINISHED,2026-04-06,2026-04-01 14:56:30.234+00
8027,ad-hoc,44,FINISHED,2026-02-13,2026-02-10 20:59:53.473+00
334,recurring,0,FINISHED,2024-03-04,2024-02-23 15:42:34.979+00
207,recurring,109.3,FINISHED,2023-10-22,2023-10-01 02:00:20.152+00
335,ad-hoc,156,FINISHED,2023-10-18,2023-10-17 21:43:21.155+00
2976,recurring,517,FINISHED,2026-01-27,2026-01-26 15:35:52.616+00
605,ad-hoc,0,FINISHED,2024-02-09,2024-02-07 16:09:28.602+00
1142,recurring,104,FINISHED,2026-02-11,2026-02-04 16:08:15.686+00
428,recurring,23,FINISHED,2024-05-01,2024-04-07 02:00:13.889+00
386,recurring,254,FINISHED,2026-03-22,2026-01-25 02:00:16.848+00
396,recurring,148,FINISHED,2024-05-02,2024-04-07 02:00:14.301+00
396,recurring,211,FINISHED,2024-05-02,2024-04-07 02:00:14.297+00
386,recurring,245,FINISHED,2024-02-06,2024-01-17 15:57:59.263+00
388,recurring,544,FINISHED,2024-02-07,2024-01-17 15:58:00.466+00
315,recurring,355,FINISHED,2024-02-08,2024-01-17 15:57:41.736+00
116,recurring,319,FINISHED,2024-02-04,2024-02-01 15:19:53.565+00
565,recurring,443,COMPLETED,2024-02-04,2024-02-01 15:19:56.207+00
334,recurring,18,FINISHED,2024-03-04,2024-02-23 15:42:46.948+00
431,recurring,69,FINISHED,2024-04-29,2024-04-07 02:00:14.32+00
8249,recurring,41,FINISHED,2026-02-10,2025-12-14 02:00:41.981+00
191,recurring,117,COMPLETED,2024-02-08,2024-02-07 16:39:43.067+00
396,ad-hoc,0,COMPLETED,2023-11-19,2023-11-18 18:04:34.467+00
63,ad-hoc,209,FINISHED,2023-10-05,2023-10-04 22:09:35.286+00
174,recurring,71.25,FINISHED,2023-12-01,2023-11-27 01:04:42.212+00
463,recurring,549,FINISHED,2024-05-02,2024-04-07 02:00:15.143+00
456,recurring,319,FINISHED,2024-05-01,2024-04-07 02:00:15.164+00
272,recurring,355,FINISHED,2024-02-15,2024-02-14 13:17:18.285+00
397,recurring,148,COMPLETED,2024-01-24,2024-01-17 16:12:27.249+00
610,ad-hoc,0,FINISHED,2024-04-01,2024-03-31 13:07:36.825+00
440,recurring,164,FINISHED,2024-04-30,2024-04-07 02:00:14.702+00
399,recurring,496,FINISHED,2023-12-12,2023-12-11 14:02:36.495+00
114,recurring,100,FINISHED,2024-01-15,2024-01-05 18:41:03.143+00
253,recurring,209,COMPLETED,2023-12-27,2023-12-25 16:57:12.223+00
272,ad-hoc,0,FINISHED,2024-01-18,2024-01-17 16:33:16.495+00
447,recurring,69,COMPLETED,2024-04-29,2024-04-07 02:00:15.612+00
63,ad-hoc,0,FINISHED,2024-02-15,2024-02-14 13:20:05.42+00
328,recurring,289,FINISHED,2024-02-15,2024-02-14 13:20:11.555+00
9842,recurring,113,COMPLETED,2026-01-30,2026-01-26 15:51:28.313+00
334,recurring,0,FINISHED,2024-03-11,2024-02-23 15:43:22.856+00
124,recurring,127,COMPLETED,2024-02-28,2024-02-04 02:00:04.605+00
272,recurring,355,FINISHED,2024-01-18,2024-01-17 16:33:13.296+00
396,recurring,0,FINISHED,2024-02-05,2024-02-01 15:30:16.645+00
396,recurring,654,COMPLETED,2024-02-05,2024-02-01 15:30:13.262+00
720,recurring,92,FINISHED,2024-03-08,2024-03-01 20:36:52.18+00
500,ad-hoc,549,FINISHED,2023-12-29,2023-12-25 14:39:22.189+00
315,recurring,355,FINISHED,2024-01-18,2024-01-17 16:36:12.073+00
272,ad-hoc,312,FINISHED,2023-12-29,2023-12-25 14:40:09.564+00
9621,recurring,113,FINISHED,2026-02-04,2025-12-14 02:00:44.218+00
221,recurring,100,FINISHED,2023-10-11,2023-10-03 19:50:44.631+00
283,ad-hoc,481,FINISHED,2023-10-11,2023-10-10 17:58:06.602+00
349,ad-hoc,809,FINISHED,2023-10-03,2023-10-02 18:02:09.643+00
5744,recurring,118,FINISHED,2026-02-13,2026-01-26 15:51:48.425+00
327,ad-hoc,41,FINISHED,2024-03-31,2024-03-31 13:41:46.01+00
1068,ad-hoc,29,FINISHED,2024-05-03,2024-05-02 20:20:57.771+00
768,ad-hoc,0,FINISHED,2024-03-19,2024-03-19 15:20:42.825+00
334,recurring,18,FINISHED,2024-03-11,2024-02-23 15:43:30.653+00
420,ad-hoc,315,FINISHED,2024-02-28,2024-02-28 10:36:30.291+00
357,ad-hoc,320,FINISHED,2024-02-28,2024-02-28 10:36:25.773+00
498,recurring,0,FINISHED,2024-04-28,2024-04-07 02:00:19.036+00
498,recurring,372,FINISHED,2024-04-28,2024-04-07 02:00:19.04+00
466,recurring,29,FINISHED,2024-04-29,2024-04-07 02:00:18.211+00
478,recurring,51,FINISHED,2023-12-21,2023-12-19 21:59:55.247+00
9368,recurring,82,COMPLETED,2026-02-05,2026-02-04 16:12:13.108+00
82,recurring,468,FINISHED,2023-12-27,2023-12-25 16:58:35.925+00
23,recurring,319,FINISHED,2023-12-29,2023-12-03 02:00:19.745+00
4,recurring,319,FINISHED,2023-07-23,2023-07-16 15:01:28.803+00
218,recurring,187.5,FINISHED,2023-09-07,2023-08-20 19:59:05.218+00
5678,recurring,12,COMPLETED,2025-09-12,2025-08-22 17:20:52.804+00
492,recurring,69,FINISHED,2024-05-02,2024-04-07 02:00:20.534+00
283,recurring,546.875,FINISHED,2024-05-15,2024-04-21 02:00:11.024+00
516,recurring,69,FINISHED,2024-05-01,2024-04-07 02:00:21.087+00
4,recurring,227,FINISHED,2024-05-02,2024-04-07 02:00:20.4+00
316,recurring,319,FINISHED,2024-05-02,2024-04-07 02:00:20.447+00
5730,ad-hoc,501,COMPLETED,2026-03-08,2026-03-08 08:49:44.297+00
874,ad-hoc,0,FINISHED,2024-04-11,2024-03-29 16:33:04.98+00
492,recurring,69,FINISHED,2024-03-28,2024-03-20 22:52:57.17+00
8,recurring,129,FINISHED,2024-04-28,2024-04-07 02:00:21.053+00
93,recurring,325,COMPLETED,2023-09-10,2023-08-20 02:00:15.874+00
8143,recurring,113,COMPLETED,2025-12-05,2025-09-24 02:00:29.764+00
