Id,LocationId,Status,ServiceStartDate
4134,17,ON_DEMAND_SUBSCRIPTION,2025-10-17 00:00:00+00:00
11866,77,WARM_LEAD,
339,11,CHURN,
1424,48,FREEMIUM,
5457,57,COLD_LEAD,
5614,16,LEAD,
373,8,FREEMIUM,2025-10-30 00:00:00+00:00
7676,66,LEAD,
894,5,COLD_LEAD,
2648,4,TRIAL,2025-12-14 00:00:00+00:00
9777,1,LEAD,
3623,65,FREEMIUM,
919,41,RECURRING_SUBSCRIPTION,2025-12-17 00:00:00+00:00
7499,114,CHURN,2025-09-28 00:00:00+00:00
2166,56,TRIAL,2024-11-04 00:00:00+00:00
362,12,COLD_LEAD,
2172,56,FREEMIUM,2024-09-17 00:00:00+00:00
383,9,CHURN,2024-06-16 00:00:00+00:00
11406,115,WARM_LEAD,
559,17,TRIAL,2024-01-28 00:00:00+00:00
2176,56,FREEMIUM,
2175,56,ON_DEMAND_SUBSCRIPTION,2024-09-22 00:00:00+00:00
905,11,COLD_LEAD,
2177,56,FREEMIUM,
6813,96,CHURN,2025-08-18 00:00:00+00:00
411,14,COLD_LEAD,
6803,96,TRIAL,2025-08-05 00:00:00+00:00
367,5,COLD_LEAD,
393,10,COLD_LEAD,2023-11-12 00:00:00+00:00
423,10,COLD_LEAD,2023-12-03 00:00:00+00:00
6804,96,TRIAL,2025-11-01 00:00:00+00:00
6841,96,ON_DEMAND_SUBSCRIPTION,2026-01-11 00:00:00+00:00
843,5,TRIAL,
6835,96,TRIAL,2025-08-22 00:00:00+00:00
6790,95,CHURN,2025-08-17 00:00:00+00:00
914,4,COLD_LEAD,
885,11,COLD_LEAD,
5279,7,COLD_LEAD,2025-04-13 00:00:00+00:00
6846,96,LEAD,2025-10-27 00:00:00+00:00
3082,4,WARM_LEAD,2025-12-14 00:00:00+00:00
3555,65,TRIAL,2025-04-07 00:00:00+00:00
6102,47,LEAD,
6384,92,LEAD,
7677,66,LEAD,
2623,42,FREEMIUM,
11734,207,RECURRING_SUBSCRIPTION,
9778,66,LEAD,
1131,48,FREEMIUM,
5687,49,CHURN,2025-06-29 00:00:00+00:00
582,17,FREEMIUM,2025-12-03 00:00:00+00:00
1113,48,FREEMIUM,
6839,96,ON_DEMAND_SUBSCRIPTION,2025-08-19 00:00:00+00:00
6809,96,ON_DEMAND_SUBSCRIPTION,2025-11-09 00:00:00+00:00
12013,92,LEAD,
3953,16,FREEMIUM,
5615,16,LEAD,
11634,195,LEAD,
2551,42,ON_DEMAND_SUBSCRIPTION,2024-11-12 00:00:00+00:00
4379,17,FREEMIUM,
895,5,COLD_LEAD,
377,8,FREEMIUM,2023-11-05 00:00:00+00:00
5409,75,LEAD,
4233,17,FREEMIUM,
4435,17,FREEMIUM,
4436,17,FREEMIUM,
6424,93,CHURN,2025-06-27 00:00:00+00:00
9817,118,WARM_LEAD,2026-01-04 00:00:00+00:00
3954,16,LEAD,
403,5,COLD_LEAD,
402,5,COLD_LEAD,
697,41,TRIAL,2024-02-25 00:00:00+00:00
5459,47,LEAD,
844,16,FREEMIUM,
414,16,RECURRING_SUBSCRIPTION,2023-12-03 00:00:00+00:00
422,16,RECURRING_SUBSCRIPTION,2023-12-03 00:00:00+00:00
9842,122,RECURRING_SUBSCRIPTION,2025-12-29 00:00:00+00:00
805,7,COLD_LEAD,2024-03-31 00:00:00+00:00
1755,41,FREEMIUM,
3627,65,FREEMIUM,
732,41,FREEMIUM,2024-03-10 00:00:00+00:00
11735,51,LEAD,
10634,151,LEAD,
5524,9,LEAD,
1132,48,FREEMIUM,
6818,96,CHURN,2025-08-18 00:00:00+00:00
164,7,CHURN,2023-08-13 00:00:00+00:00
3633,65,FREEMIUM,
11867,47,RECURRING_SUBSCRIPTION,
6814,96,WARM_LEAD,2025-10-19 00:00:00+00:00
6798,95,FROZEN,2025-08-17 00:00:00+00:00
6789,95,LEAD,
6823,96,TRIAL,2025-09-26 00:00:00+00:00
6794,95,LEAD,
6848,96,LEAD,
9570,135,LEAD,
6796,96,LEAD,
6847,96,RECURRING_SUBSCRIPTION,2025-08-14 00:00:00+00:00
5410,75,FROZEN,2025-05-07 00:00:00+00:00
6792,95,LEAD,
12014,195,RECURRING_SUBSCRIPTION,
1724,11,COLD_LEAD,
8338,123,TRIAL,2026-04-19 00:00:00+00:00
9646,16,LEAD,
7500,104,LEAD,
1425,48,FREEMIUM,
1458,42,FREEMIUM,
408,7,COLD_LEAD,
6385,92,LEAD,
1445,11,COLD_LEAD,2025-08-17 00:00:00+00:00
5616,14,LEAD,
7678,114,WARM_LEAD,2026-04-23 00:00:00+00:00
3968,17,FREEMIUM,2026-05-04 00:00:00+00:00
413,6,FREEMIUM,2023-12-03 00:00:00+00:00
6197,57,COLD_LEAD,
10574,142,LEAD,
6411,66,LEAD,
781,17,ON_DEMAND_SUBSCRIPTION,2026-04-08 00:00:00+00:00
234,11,TRIAL,2024-06-02 00:00:00+00:00
6825,96,LEAD,
6849,96,LEAD,
5411,61,WARM_LEAD,2025-04-27 00:00:00+00:00
6800,96,LEAD,
599,11,CHURN,2024-02-04 00:00:00+00:00
6801,96,LEAD,
474,16,COLD_LEAD,2023-12-24 00:00:00+00:00
1143,5,COLD_LEAD,
561,5,COLD_LEAD,
10635,169,LEAD,
6807,96,TRIAL,2025-08-12 00:00:00+00:00
491,10,WARM_LEAD,2023-12-31 00:00:00+00:00
10445,142,WARM_LEAD,
718,5,COLD_LEAD,
6805,96,LEAD,
6806,96,LEAD,
7501,104,LEAD,
6838,96,RECURRING_SUBSCRIPTION,2025-08-27 00:00:00+00:00
807,16,COLD_LEAD,
677,11,TRIAL,2024-03-10 00:00:00+00:00
6811,96,LEAD,2026-01-16 00:00:00+00:00
896,5,COLD_LEAD,
906,16,COLD_LEAD,
615,37,COLD_LEAD,
5281,17,FREEMIUM,
539,7,COLD_LEAD,2024-01-21 00:00:00+00:00
6826,95,LEAD,
11373,139,CHURN,2026-04-08 00:00:00+00:00
11868,139,LEAD,
6795,96,ON_DEMAND_SUBSCRIPTION,2025-09-15 00:00:00+00:00
447,17,CHURN,2024-07-10 00:00:00+00:00
6793,95,LEAD,2025-11-26 00:00:00+00:00
915,42,CHURN,2024-06-16 00:00:00+00:00
11635,195,LEAD,
6827,96,LEAD,
1786,5,COLD_LEAD,
1770,8,CHURN,2024-09-13 00:00:00+00:00
6821,96,LEAD,
6822,96,LEAD,
6815,96,WARM_LEAD,2025-08-03 00:00:00+00:00
1725,7,COLD_LEAD,
854,42,FREEMIUM,2025-12-23 00:00:00+00:00
3899,64,WARM_LEAD,2025-03-30 00:00:00+00:00
6824,96,LEAD,
6808,96,LEAD,
10593,142,RECURRING_SUBSCRIPTION,
3109,8,FREEMIUM,
5358,75,LEAD,
1168,48,FREEMIUM,
6831,96,LEAD,
6816,95,ON_DEMAND_SUBSCRIPTION,2025-08-19 00:00:00+00:00
6819,96,LEAD,2026-05-03 00:00:00+00:00
579,17,FREEMIUM,
6791,68,CHURN,2025-11-25 00:00:00+00:00
462,7,LEAD,2025-11-02 00:00:00+00:00
12015,114,LEAD,
3631,65,FREEMIUM,
562,5,ON_DEMAND_SUBSCRIPTION,2024-01-28 00:00:00+00:00
10636,151,LEAD,
1427,7,COLD_LEAD,2024-07-07 00:00:00+00:00
502,4,TRIAL,2024-01-14 00:00:00+00:00
500,11,TRIAL,2023-12-31 00:00:00+00:00
11869,66,LEAD,
2625,56,FREEMIUM,
1178,7,COLD_LEAD,2024-05-12 00:00:00+00:00
501,4,TRIAL,2023-12-31 00:00:00+00:00
6832,96,LEAD,
6833,96,LEAD,
1885,52,RECURRING_SUBSCRIPTION,2025-10-16 00:00:00+00:00
10177,142,LEAD,
6834,96,LEAD,
12016,96,LEAD,
897,5,COLD_LEAD,
808,5,COLD_LEAD,
540,16,FREEMIUM,2024-01-28 00:00:00+00:00
10169,142,CHURN,
795,41,TRIAL,2024-03-24 00:00:00+00:00
6099,53,LEAD,
963,1,COLD_LEAD,
5461,58,COLD_LEAD,
907,1,COLD_LEAD,
6799,96,WARM_LEAD,2025-08-25 00:00:00+00:00
707,41,FREEMIUM,2024-09-03 00:00:00+00:00
1726,41,TRIAL,2024-09-18 00:00:00+00:00
940,41,CHURN,2024-05-12 00:00:00+00:00
102,5,TRIAL,2023-07-16 05:00:00+00:00
1010,48,FREEMIUM,2024-06-17 00:00:00+00:00
699,41,FREEMIUM,2024-03-03 00:00:00+00:00
947,47,TRIAL,2024-05-19 00:00:00+00:00
1187,4,COLD_LEAD,2026-04-29 00:00:00+00:00
11736,124,WARM_LEAD,
6098,41,WARM_LEAD,2025-05-30 00:00:00+00:00
1412,13,RECURRING_SUBSCRIPTION,
10111,140,TRIAL,2026-03-17 00:00:00+00:00
2639,62,FREEMIUM,
952,47,FREEMIUM,2026-05-30 00:00:00+00:00
6840,96,LEAD,
6842,96,LEAD,
6844,96,LEAD,
6845,96,LEAD,
6843,95,LEAD,
6817,95,LEAD,
6828,96,LEAD,
5528,61,LEAD,
3704,65,FREEMIUM,
6854,96,LEAD,
11636,195,LEAD,
352,8,FREEMIUM,2024-05-15 00:00:00+00:00
2882,8,FREEMIUM,
5359,75,LEAD,
595,17,TRIAL,2025-12-23 00:00:00+00:00
7502,94,COLD_LEAD,
11441,114,LEAD,
1209,11,COLD_LEAD,
1198,16,COLD_LEAD,
3955,68,RECURRING_SUBSCRIPTION,2025-03-26 00:00:00+00:00
11870,15,LEAD,
1173,16,COLD_LEAD,
10637,66,LEAD,
3636,65,FREEMIUM,
7753,120,CHURN,2025-09-17 00:00:00+00:00
2640,56,FREEMIUM,
1024,4,COLD_LEAD,
1031,11,COLD_LEAD,
1026,4,COLD_LEAD,
6855,96,LEAD,
1175,11,COLD_LEAD,
994,47,TRIAL,2024-04-28 00:00:00+00:00
1192,11,COLD_LEAD,
6856,95,LEAD,
1037,11,COLD_LEAD,2024-10-13 00:00:00+00:00
5268,11,COLD_LEAD,
1200,4,COLD_LEAD,
1237,1,CHURN,2024-12-22 00:00:00+00:00
1163,11,COLD_LEAD,
261,5,RECURRING_SUBSCRIPTION,2024-05-14 00:00:00+00:00
6859,96,RECURRING_SUBSCRIPTION,2025-09-15 00:00:00+00:00
1227,13,COLD_LEAD,
10174,142,LEAD,
6857,96,LEAD,
6884,96,LEAD,
5462,16,LEAD,
6861,95,LEAD,
6897,95,CHURN,2025-08-29 00:00:00+00:00
1035,7,COLD_LEAD,
1030,11,COLD_LEAD,
1181,47,FREEMIUM,
12017,92,LEAD,
5534,61,LEAD,
11637,195,LEAD,
11165,52,LEAD,
1232,11,COLD_LEAD,2025-12-07 00:00:00+00:00
1141,6,CHURN,2024-05-07 00:00:00+00:00
752,11,CHURN,2024-03-17 00:00:00+00:00
5360,75,LEAD,
1220,17,TRIAL,2024-07-28 00:00:00+00:00
10190,142,LEAD,
10180,142,LEAD,
10622,144,TRIAL,2026-02-15 00:00:00+00:00
10183,142,LEAD,
1171,5,COLD_LEAD,
11053,145,WARM_LEAD,
9648,133,LEAD,
1135,48,FREEMIUM,
1188,48,FREEMIUM,
10184,142,WARM_LEAD,2026-02-01 00:00:00+00:00
1117,48,TRIAL,2024-05-19 00:00:00+00:00
10182,142,RECURRING_SUBSCRIPTION,
9779,66,LEAD,
6168,58,COLD_LEAD,
1032,11,COLD_LEAD,
1444,7,TRIAL,2024-06-30 00:00:00+00:00
11737,120,WARM_LEAD,
1056,7,COLD_LEAD,
1036,11,TRIAL,2024-05-26 00:00:00+00:00
11555,66,LEAD,
3639,65,FREEMIUM,
10188,142,LEAD,
11871,214,LEAD,
6862,95,ON_DEMAND_SUBSCRIPTION,2025-08-01 00:00:00+00:00
6889,96,LEAD,2025-11-04 00:00:00+00:00
9642,133,WARM_LEAD,2025-12-08 00:00:00+00:00
257,4,COLD_LEAD,2023-10-01 00:00:00+00:00
278,4,COLD_LEAD,2023-09-17 00:00:00+00:00
6893,96,LEAD,2025-11-13 00:00:00+00:00
6913,96,CHURN,2025-08-04 00:00:00+00:00
10638,149,RECURRING_SUBSCRIPTION,2026-02-15 00:00:00+00:00
6863,96,LEAD,
1051,17,ON_DEMAND_SUBSCRIPTION,2025-03-09 00:00:00+00:00
10158,145,LEAD,
238,11,COLD_LEAD,2023-08-27 00:00:00+00:00
11638,195,LEAD,
1179,11,COLD_LEAD,
6860,96,LEAD,
1027,47,FREEMIUM,
1002,17,ON_DEMAND_SUBSCRIPTION,2024-07-10 00:00:00+00:00
1043,42,CHURN,2024-06-23 00:00:00+00:00
10155,145,LEAD,
10153,145,WARM_LEAD,
6865,96,LEAD,
6866,96,LEAD,
1149,9,FREEMIUM,
302,8,FREEMIUM,2023-09-17 00:00:00+00:00
1049,6,FREEMIUM,
5361,75,LEAD,
5230,4,CHURN,2025-04-06 00:00:00+00:00
10194,142,LEAD,
1801,51,FREEMIUM,
1028,42,FREEMIUM,
1771,5,COLD_LEAD,
5529,61,LEAD,
10156,145,LEAD,
2514,53,RECURRING_SUBSCRIPTION,2026-04-27 00:00:00+00:00
5463,14,LEAD,
1136,48,FREEMIUM,
1158,48,FREEMIUM,
1137,48,FREEMIUM,
10358,145,LEAD,
5530,61,LEAD,
1065,16,COLD_LEAD,
11836,195,WARM_LEAD,
9569,15,LEAD,2025-12-07 00:00:00+00:00
1034,17,FREEMIUM,
1050,1,CHURN,2025-06-22 00:00:00+00:00
4269,17,FREEMIUM,
1459,42,TRIAL,2024-06-25 00:00:00+00:00
7518,114,CHURN,2025-09-02 00:00:00+00:00
10639,114,RECURRING_SUBSCRIPTION,2026-02-22 00:00:00+00:00
10625,142,WARM_LEAD,2026-02-22 00:00:00+00:00
1172,5,COLD_LEAD,
1203,4,TRIAL,
6475,52,WARM_LEAD,2026-04-14 00:00:00+00:00
929,4,CHURN,
1195,10,TRIAL,2024-06-24 00:00:00+00:00
913,17,TRIAL,2025-12-22 00:00:00+00:00
6867,96,TRIAL,2025-09-08 00:00:00+00:00
1446,17,TRIAL,
11872,195,LEAD,
6868,96,LEAD,
1071,17,TRIAL,2024-05-05 00:00:00+00:00
5413,61,LEAD,
1201,5,TRIAL,
10197,142,LEAD,
10200,142,LEAD,
1205,5,COLD_LEAD,
1462,42,FREEMIUM,
5537,61,LEAD,
6885,95,LEAD,
6858,96,LEAD,
1219,11,WARM_LEAD,2026-04-01 00:00:00+00:00
1235,7,COLD_LEAD,2024-06-02 00:00:00+00:00
5538,61,LEAD,
6872,96,LEAD,
5688,68,LEAD,
6869,96,LEAD,
3721,51,FREEMIUM,2026-06-08 00:00:00+00:00
5539,61,LEAD,
7671,104,ON_DEMAND_SUBSCRIPTION,2025-09-04 00:00:00+00:00
1133,48,CHURN,2024-05-19 00:00:00+00:00
1772,11,COLD_LEAD,
11443,1,LEAD,
2666,58,COLD_LEAD,
1218,17,CHURN,2024-05-19 00:00:00+00:00
1233,11,TRIAL,2024-05-26 00:00:00+00:00
5464,54,LEAD,
1164,7,TRIAL,2024-09-08 00:00:00+00:00
5553,64,TRIAL,2025-05-23 00:00:00+00:00
1400,48,TRIAL,2024-06-26 00:00:00+00:00
5276,15,FREEMIUM,
7674,104,LEAD,
1197,48,FREEMIUM,
6895,96,CHURN,2025-08-17 00:00:00+00:00
11556,195,TRIAL,
1191,11,CHURN,2026-02-22 00:00:00+00:00
1167,4,WARM_LEAD,2025-12-14 00:00:00+00:00
10206,142,LEAD,
11639,196,LEAD,
12018,195,WARM_LEAD,
1487,9,FREEMIUM,2024-07-15 00:00:00+00:00
379,8,RECURRING_SUBSCRIPTION,2024-06-30 00:00:00+00:00
1432,48,TRIAL,2024-06-27 00:00:00+00:00
11428,115,LEAD,
5617,14,LEAD,
1474,4,TRIAL,
5689,68,LEAD,
1263,42,FREEMIUM,
1245,11,COLD_LEAD,2026-02-03 00:00:00+00:00
1491,41,FREEMIUM,
1501,5,COLD_LEAD,
1502,5,COLD_LEAD,
1255,42,CHURN,2024-06-09 00:00:00+00:00
10640,139,LEAD,
1134,48,WARM_LEAD,
1517,16,COLD_LEAD,
1504,4,COLD_LEAD,2024-07-14 00:00:00+00:00
1510,11,COLD_LEAD,2024-07-14 00:00:00+00:00
3643,65,FREEMIUM,
1254,42,FREEMIUM,
1271,48,FREEMIUM,
1241,48,FREEMIUM,
2667,61,FREEMIUM,
5214,17,FREEMIUM,
7711,120,LEAD,
7497,104,WARM_LEAD,2025-08-27 00:00:00+00:00
6875,95,LEAD,
6876,95,LEAD,
6877,96,LEAD,
6879,95,ON_DEMAND_SUBSCRIPTION,2025-09-20 00:00:00+00:00
11557,195,TRIAL,
1249,5,COLD_LEAD,
6278,63,LEAD,
6797,96,CHURN,2025-08-18 00:00:00+00:00
6882,96,LEAD,
1277,17,TRIAL,
6883,96,LEAD,
976,44,FREEMIUM,2024-06-02 00:00:00+00:00
1328,7,TRIAL,2024-07-07 00:00:00+00:00
3957,47,FREEMIUM,
1480,4,COLD_LEAD,2024-07-07 00:00:00+00:00
6870,96,WARM_LEAD,2025-11-28 00:00:00+00:00
6886,95,LEAD,
5679,76,FREEMIUM,2025-06-14 00:00:00+00:00
1796,51,FREEMIUM,
1475,44,FREEMIUM,
6880,95,LEAD,
1297,7,TRIAL,2024-12-22 00:00:00+00:00
6412,47,LEAD,
9819,135,LEAD,
2554,11,COLD_LEAD,2023-11-19 00:00:00+00:00
3718,15,FREEMIUM,
7505,114,LEAD,2026-04-24 00:00:00+00:00
1247,17,FREEMIUM,
6917,96,CHURN,2025-10-20 00:00:00+00:00
4492,17,FREEMIUM,
12019,195,LEAD,
5618,14,LEAD,
6358,48,LEAD,
2257,57,CHURN,2024-09-29 00:00:00+00:00
9844,137,LEAD,
5414,75,LEAD,
10641,140,WARM_LEAD,
10151,145,WARM_LEAD,2026-02-10 00:00:00+00:00
334,11,CHURN,2023-11-19 00:00:00+00:00
1276,1,TRIAL,2024-06-02 00:00:00+00:00
1292,41,TRIAL,2024-07-19 00:00:00+00:00
1318,41,FREEMIUM,
7712,61,LEAD,
1157,48,FREEMIUM,
1251,11,COLD_LEAD,2024-05-26 00:00:00+00:00
9644,73,WARM_LEAD,2025-12-14 00:00:00+00:00
1258,15,TRIAL,2025-12-01 00:00:00+00:00
1317,10,TRIAL,2024-06-16 00:00:00+00:00
1240,48,FREEMIUM,
2485,54,RECURRING_SUBSCRIPTION,2024-11-13 00:00:00+00:00
9311,56,RECURRING_SUBSCRIPTION,
1267,17,ON_DEMAND_SUBSCRIPTION,2025-12-12 00:00:00+00:00
6830,96,WARM_LEAD,2025-07-31 00:00:00+00:00
1262,11,TRIAL,2024-06-09 00:00:00+00:00
6909,95,RECURRING_SUBSCRIPTION,2025-09-24 00:00:00+00:00
6890,96,LEAD,
7506,114,CHURN,2025-09-16 00:00:00+00:00
5619,64,TRIAL,2025-08-18 00:00:00+00:00
6891,96,LEAD,
1310,7,TRIAL,2026-02-26 00:00:00+00:00
6892,95,LEAD,
11558,195,TRIAL,
10353,145,LEAD,
7697,104,LEAD,
1313,5,COLD_LEAD,
7503,104,LEAD,
1308,10,TRIAL,2024-06-09 00:00:00+00:00
4404,17,FREEMIUM,2025-12-17 00:00:00+00:00
11445,121,TRIAL,
1293,47,FREEMIUM,
5690,47,LEAD,
5415,16,WARM_LEAD,2025-04-20 00:00:00+00:00
2679,7,COLD_LEAD,
10209,142,LEAD,
11640,195,LEAD,
5215,17,FREEMIUM,
5363,75,LEAD,
1321,17,FREEMIUM,
1344,9,FREEMIUM,
6230,75,LEAD,
10178,142,ON_DEMAND_SUBSCRIPTION,2026-01-25 00:00:00+00:00
10198,142,WARM_LEAD,2026-01-25 00:00:00+00:00
10241,142,LEAD,
10262,142,LEAD,
10288,142,LEAD,
10300,142,LEAD,
5748,48,WARM_LEAD,2025-06-01 00:00:00+00:00
1332,5,COLD_LEAD,
9864,120,LEAD,
1300,41,TRIAL,2024-08-11 00:00:00+00:00
1384,41,FREEMIUM,
7507,114,LEAD,
11874,52,LEAD,
9384,114,CHURN,2025-12-03 00:00:00+00:00
6864,95,LEAD,2025-12-24 00:00:00+00:00
6874,96,ON_DEMAND_SUBSCRIPTION,2025-08-14 00:00:00+00:00
1759,7,COLD_LEAD,
6908,96,WARM_LEAD,2025-10-12 00:00:00+00:00
6894,96,LEAD,
6898,95,LEAD,
6899,96,LEAD,
6888,95,LEAD,
6907,96,LEAD,
6916,96,LEAD,
6911,96,LEAD,
3175,65,FREEMIUM,
10311,142,LEAD,
6969,95,CHURN,2025-08-06 00:00:00+00:00
6970,95,CHURN,2025-08-05 00:00:00+00:00
1376,4,TRIAL,2024-06-16 00:00:00+00:00
7623,104,LEAD,
10642,141,CHURN,2026-02-22 00:00:00+00:00
6951,95,LEAD,
1380,5,COLD_LEAD,
10293,142,RECURRING_SUBSCRIPTION,2026-02-01 00:00:00+00:00
11444,104,WARM_LEAD,2026-04-09 00:00:00+00:00
6964,96,LEAD,
6930,96,WARM_LEAD,2025-08-18 00:00:00+00:00
5364,75,LEAD,
1454,1,COLD_LEAD,2024-07-07 00:00:00+00:00
7013,96,LEAD,
6982,96,TRIAL,2025-10-13 00:00:00+00:00
5417,16,WARM_LEAD,2025-04-20 00:00:00+00:00
1389,5,COLD_LEAD,
983,48,FREEMIUM,
1390,7,COLD_LEAD,
1385,11,COLD_LEAD,2024-07-07 00:00:00+00:00
12020,47,LEAD,
7297,104,LEAD,
7296,104,LEAD,
7298,104,LEAD,
7310,104,LEAD,2025-11-25 00:00:00+00:00
7313,104,LEAD,
10170,142,CHURN,2026-01-25 00:00:00+00:00
6871,96,CHURN,2025-08-25 00:00:00+00:00
3958,7,COLD_LEAD,
11641,196,LEAD,
1130,48,FREEMIUM,
1333,17,ON_DEMAND_SUBSCRIPTION,
6166,57,COLD_LEAD,
11559,195,LEAD,
1393,48,FREEMIUM,
1391,48,FREEMIUM,
1394,48,FREEMIUM,
1370,9,FREEMIUM,
6169,57,COLD_LEAD,
1366,6,FREEMIUM,
1470,16,COLD_LEAD,
6359,68,WARM_LEAD,2026-03-08 00:00:00+00:00
4216,17,FREEMIUM,
1466,7,TRIAL,
7002,96,LEAD,2026-01-16 00:00:00+00:00
7001,95,RECURRING_SUBSCRIPTION,2025-08-06 00:00:00+00:00
7713,120,CHURN,2025-10-26 00:00:00+00:00
1392,7,COLD_LEAD,
9615,121,WARM_LEAD,2026-02-01 00:00:00+00:00
6988,96,LEAD,
6990,96,LEAD,
1859,5,COLD_LEAD,
7018,96,LEAD,
1490,6,CHURN,2024-07-02 00:00:00+00:00
2627,42,FREEMIUM,
1775,16,LEAD,
1722,17,TRIAL,2024-11-03 00:00:00+00:00
7026,96,LEAD,
6979,96,LEAD,
6985,96,CHURN,2025-10-28 00:00:00+00:00
7020,95,LEAD,
6983,96,LEAD,
6984,96,LEAD,
6994,96,LEAD,
6995,95,LEAD,
6993,96,TRIAL,2025-11-23 00:00:00+00:00
7029,96,LEAD,
6998,95,LEAD,
6999,96,LEAD,
7000,95,LEAD,
6413,93,LEAD,2026-01-23 00:00:00+00:00
475,16,RECURRING_SUBSCRIPTION,2023-12-17 00:00:00+00:00
5753,76,FREEMIUM,
7508,114,RECURRING_SUBSCRIPTION,2025-10-13 00:00:00+00:00
1414,48,TRIAL,2024-06-27 00:00:00+00:00
7619,104,ON_DEMAND_SUBSCRIPTION,2025-08-29 00:00:00+00:00
1456,47,FREEMIUM,
10643,153,WARM_LEAD,
7007,96,WARM_LEAD,2026-02-21 00:00:00+00:00
5691,47,LEAD,
11446,66,RECURRING_SUBSCRIPTION,2026-04-09 00:00:00+00:00
1862,7,COLD_LEAD,
1733,11,CHURN,2024-09-01 00:00:00+00:00
11560,195,LEAD,
1126,48,FREEMIUM,2024-09-02 00:00:00+00:00
1301,11,COLD_LEAD,2024-07-07 00:00:00+00:00
11642,195,LEAD,
455,7,CHURN,2023-12-17 00:00:00+00:00
5455,52,LEAD,
1876,53,FREEMIUM,2025-04-28 00:00:00+00:00
11873,195,TRIAL,
12021,150,LEAD,
1783,1,COLD_LEAD,
7765,73,LEAD,
1423,48,TRIAL,2024-07-03 00:00:00+00:00
5620,64,LEAD,
7509,114,LEAD,
7308,104,WARM_LEAD,2025-11-02 00:00:00+00:00
7290,104,LEAD,2025-11-21 00:00:00+00:00
10644,96,WARM_LEAD,
768,17,CHURN,2024-03-17 00:00:00+00:00
7023,96,LEAD,2026-01-16 00:00:00+00:00
1566,49,CHURN,2024-07-23 00:00:00+00:00
4551,17,FREEMIUM,
1860,5,COLD_LEAD,
1518,4,TRIAL,2024-07-14 00:00:00+00:00
9571,68,CHURN,2025-12-10 00:00:00+00:00
6992,96,LEAD,
1776,16,LEAD,
6328,68,LEAD,
1524,5,COLD_LEAD,2024-07-14 00:00:00+00:00
7008,96,LEAD,
7010,96,LEAD,
6989,96,WARM_LEAD,2025-08-18 00:00:00+00:00
11875,53,LEAD,
7022,96,RECURRING_SUBSCRIPTION,2025-08-25 00:00:00+00:00
6996,96,RECURRING_SUBSCRIPTION,2025-08-07 00:00:00+00:00
1572,49,CHURN,2024-11-07 00:00:00+00:00
7030,96,WARM_LEAD,2026-02-01 00:00:00+00:00
7016,96,LEAD,
7017,96,LEAD,
7019,96,LEAD,
7024,96,LEAD,
7025,96,LEAD,
7027,96,LEAD,
5527,42,WARM_LEAD,2025-05-13 00:00:00+00:00
7028,96,LEAD,
6991,96,LEAD,
7042,96,LEAD,
7043,95,LEAD,
7056,95,LEAD,2025-11-21 00:00:00+00:00
7045,95,LEAD,
7046,96,LEAD,
1857,5,COLD_LEAD,
11447,135,LEAD,
6414,93,LEAD,
7034,96,LEAD,
7048,96,LEAD,
7047,96,LEAD,
7051,95,LEAD,
7052,96,LEAD,
7053,96,LEAD,
1033,42,CHURN,2024-10-20 00:00:00+00:00
11561,195,LEAD,
7058,56,RECURRING_SUBSCRIPTION,2025-12-21 00:00:00+00:00
11643,195,LEAD,
5466,75,LEAD,
7282,104,WARM_LEAD,2025-10-11 00:00:00+00:00
7291,104,LEAD,
7293,104,LEAD,
10315,142,ON_DEMAND_SUBSCRIPTION,
9741,16,LEAD,
1503,11,TRIAL,2024-07-07 00:00:00+00:00
1739,49,TRIAL,2024-08-28 00:00:00+00:00
9821,66,LEAD,
9820,137,LEAD,2026-01-01 00:00:00+00:00
1259,4,CHURN,2024-08-18 00:00:00+00:00
5467,68,LEAD,2025-04-27 00:00:00+00:00
1538,41,FREEMIUM,
1570,49,FREEMIUM,
5621,68,LEAD,
7510,114,LEAD,
11448,122,LEAD,
7294,104,LEAD,
7035,96,TRIAL,2025-10-13 00:00:00+00:00
7314,104,LEAD,
1777,16,LEAD,
7075,96,WARM_LEAD,2025-11-30 00:00:00+00:00
7044,96,TRIAL,2025-08-25 00:00:00+00:00
7072,96,LEAD,
7079,96,LEAD,
1571,49,FREEMIUM,2026-03-05 00:00:00+00:00
1532,7,TRIAL,2024-07-14 00:00:00+00:00
231,11,CHURN,2025-04-10 00:00:00+00:00
7057,96,LEAD,
1568,49,FREEMIUM,
1553,49,FREEMIUM,
1537,16,COLD_LEAD,
7322,104,LEAD,
1544,48,FREEMIUM,
1557,49,FREEMIUM,
7300,104,LEAD,
11562,195,LEAD,
10202,142,RECURRING_SUBSCRIPTION,2026-01-25 00:00:00+00:00
1564,49,CHURN,2024-12-16 00:00:00+00:00
1562,49,FREEMIUM,2025-04-28 00:00:00+00:00
1563,49,CHURN,2024-07-15 00:00:00+00:00
12022,139,LEAD,
1560,49,FREEMIUM,
11644,195,LEAD,
1575,8,FREEMIUM,
1587,49,FREEMIUM,
1531,7,COLD_LEAD,2024-07-14 00:00:00+00:00
10378,142,TRIAL,2026-02-15 00:00:00+00:00
1574,49,FREEMIUM,
1536,11,TRIAL,2024-07-21 00:00:00+00:00
7325,104,LEAD,2025-11-11 00:00:00+00:00
